taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba	county	unknown
Jaumea	534	0.59	0.67	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.37	0.0	0.5	0.0	0.0	0.0	0.35	0.4	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.67	0.0	0.83	0.31	0.63	0.2	0.0	0.56	0.0	0.0	0.0	0.63	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.0	0.0	0.0
Marina	447	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.96	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0
Sedella	580	0.49	0.0	0.0	0.4	0.53	0.57	0.75	0.25	0.0	0.53	0.55	0.0	0.0	0.0	0.0	0.23	0.0	0.84	0.0	0.0	0.44	0.0	0.4	0.0	0.56	0.0	0.0	0.14	0.21	0.5	0.0	0.67	0.0	0.0	0.0	0.6	0.14	0.0	0.0	0.0	0.5	0.6	0.0	0.0	0.8	0.0	0.0	0.7	0.0	0.0	0.0	0.2	0.73	0.43	0.44	0.0	0.55	0.38	0.0	0.0	0.0	0.0	0.0	0.0
Androstephium	32	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Draba	2802	0.85	1.0	0.62	0.5	0.0	0.0	0.0	1.0	1.0	0.9	0.86	0.0	1.0	1.0	0.9	0.89	0.0	0.0	0.75	0.6	0.77	0.0	0.56	0.0	1.0	0.8	0.85	0.0	0.0	0.69	0.79	0.79	1.0	0.0	0.94	0.0	0.0	0.96	0.91	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	1.0	0.94	0.0	0.0	1.0	0.0	0.0	0.91	0.83	0.79	0.08	1.0	0.0	0.0	0.0	0.13
Artemisia	6781	0.79	0.74	0.82	0.78	0.77	0.75	1.0	0.7	0.32	0.88	0.65	1.0	0.36	1.0	0.81	0.77	0.0	0.73	0.87	0.84	0.58	0.69	0.84	0.41	0.75	0.73	0.81	0.66	0.67	0.74	0.97	0.95	0.73	0.0	0.96	0.57	0.25	0.95	0.89	0.73	0.56	0.65	0.51	0.89	0.5	0.0	0.86	0.4	0.56	0.42	0.77	0.5	0.6	0.69	0.68	0.54	0.61	0.67	0.1	0.83	0.83	1.0	0.0	0.06
Cirsium	2867	0.56	0.28	0.36	0.18	0.58	0.0	0.64	0.24	0.12	0.49	0.42	0.56	0.43	0.0	0.62	0.68	1.0	0.68	0.51	0.61	0.58	0.52	0.3	0.51	0.0	0.67	0.44	0.32	0.4	0.59	0.7	0.81	0.65	0.0	0.95	0.75	0.63	0.91	0.73	0.7	0.9	0.64	0.42	0.68	0.44	0.0	0.95	0.33	0.31	0.46	0.46	0.29	0.0	0.0	0.48	0.33	0.42	0.46	0.0	0.81	1.0	0.0	0.0	0.0
Antennaria	3021	0.65	0.0	0.55	0.3	0.88	0.43	0.5	0.0	0.89	0.47	0.77	0.87	0.94	0.0	0.78	0.63	0.0	0.9	0.83	0.69	0.61	0.0	0.54	0.25	0.0	0.55	0.65	0.0	0.0	0.7	0.0	0.64	0.65	0.0	0.94	0.0	0.67	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.42	0.43	0.0	0.0	0.0	0.0	0.41	0.44	0.69	0.74	0.1	0.08	0.0	0.5	0.0	0.42
Orcuttia	847	0.76	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.29	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.86	0.77	0.0	0.0	0.0	0.37	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.33	0.0	0.88	0.89	0.0	0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	0.0	0.67	0.0	0.0	0.6	0.0	0.93	0.0	0.88	0.0	0.0	0.67	0.0	0.0	0.0	0.0
Camissonia	3026	0.76	1.0	0.0	0.0	0.75	1.0	1.0	0.68	0.0	0.5	0.52	0.0	0.17	0.6	0.75	0.78	0.7	0.74	0.82	0.73	0.41	1.0	0.8	1.0	0.44	0.76	0.66	0.56	0.67	0.0	0.9	0.0	0.0	0.0	0.96	0.33	0.75	0.89	0.92	0.56	0.73	0.59	0.5	0.74	0.54	0.0	0.97	0.58	0.0	0.63	0.0	0.5	0.42	0.8	0.89	0.17	0.44	0.44	0.17	0.82	1.0	1.0	0.0	0.5
Collomia	2423	0.68	0.0	0.61	0.78	0.8	0.76	0.92	0.71	0.32	0.8	0.61	1.0	0.6	0.0	0.75	0.77	0.0	0.9	0.83	0.48	0.56	0.75	0.57	0.51	0.0	0.62	0.59	0.4	0.83	0.84	0.0	0.83	0.74	0.0	1.0	0.0	0.0	0.9	0.82	1.0	1.0	0.33	0.62	0.84	0.67	0.0	0.75	0.77	0.59	0.56	0.0	0.74	1.0	0.0	0.79	0.63	0.59	0.74	0.0	0.81	0.0	0.8	0.0	0.33
Heuchera	2598	0.6	0.59	0.48	0.0	0.52	0.4	0.0	0.63	0.44	0.61	0.42	1.0	0.44	0.0	0.61	0.97	0.0	0.14	0.5	0.97	0.46	0.48	0.53	0.25	0.0	0.7	0.6	0.34	0.0	0.59	0.0	0.68	0.4	0.0	0.98	0.0	0.0	0.96	0.83	0.3	0.0	0.56	0.39	0.94	0.32	0.0	0.67	0.6	0.92	0.41	0.0	0.25	0.0	0.0	0.25	0.36	0.48	0.36	0.19	0.85	0.0	1.0	0.0	0.33
Paxistima	290	0.91	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.73	0.0	0.0	0.67	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	1.0	0.94	0.0	0.44	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0
Munzothamnus	77	0.99	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cneoridium	364	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Astrolepis	58	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Botrypus	7	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elatine	497	0.8	1.0	0.0	0.0	0.96	0.0	1.0	0.78	0.0	1.0	0.67	1.0	0.0	0.0	0.0	1.0	0.0	0.8	0.9	0.64	0.33	0.0	0.0	0.0	0.55	0.73	0.67	0.46	0.0	0.0	0.88	0.0	0.86	0.0	0.98	0.57	0.0	0.96	0.83	1.0	0.5	0.73	1.0	0.61	0.86	0.0	0.67	1.0	0.44	0.0	0.0	1.0	0.56	1.0	1.0	0.0	0.6	0.78	0.0	0.88	1.0	1.0	0.0	0.0
Emmenanthe	1073	0.95	1.0	0.0	1.0	0.0	0.67	0.88	1.0	0.0	0.0	1.0	0.6	0.0	1.0	0.9	0.98	0.0	1.0	0.0	0.92	0.0	0.0	1.0	1.0	1.0	0.0	0.78	0.88	0.6	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.91	0.96	0.95	0.0	1.0	0.93	0.0	0.92	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.86	0.63	0.95	0.0	0.0	0.0	0.33
Nicotiana	1878	0.81	1.0	0.75	0.75	0.91	0.0	0.5	0.8	0.0	0.57	0.25	0.0	0.29	0.9	0.64	0.66	0.0	0.89	0.8	0.67	0.75	0.0	0.6	0.9	0.5	0.59	0.65	0.48	0.57	0.83	0.58	1.0	0.8	0.0	0.99	0.5	0.17	0.93	0.86	0.0	1.0	0.42	0.0	0.74	0.5	0.0	0.0	1.0	1.0	0.65	1.0	0.38	1.0	0.0	1.0	0.25	0.45	0.63	0.11	0.82	0.4	0.0	0.0	0.5
Notholaena	104	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.67	0.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.0	0.0	0.0
Sclerolinon	39	0.79	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0
Trientalis	488	0.55	0.81	0.0	0.0	0.71	0.6	0.0	0.57	0.67	0.5	0.0	1.0	0.42	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.64	0.0	0.48	0.0	0.0	0.0	0.61	0.71	0.42	0.0	0.73	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.48	0.0	0.69	0.0	0.77	0.6	0.75	0.28	0.0	0.58	0.0	0.0	1.0	0.4	0.0	1.0	0.0	0.0	0.0	0.67	0.0	0.0
Lagophylla	1644	0.51	0.1	0.0	0.4	0.45	0.4	0.73	0.38	1.0	0.5	0.44	0.74	0.24	0.0	0.0	0.45	1.0	0.65	0.63	0.74	0.55	0.57	0.72	0.29	0.64	0.64	0.0	0.31	0.4	0.43	0.6	0.5	0.55	0.0	0.94	0.92	0.26	0.76	0.88	0.0	0.71	0.46	0.51	0.79	0.26	0.0	0.73	0.35	0.5	0.37	0.47	0.2	0.5	0.47	0.61	0.43	0.5	0.3	0.0	0.72	0.64	0.25	0.0	0.0
Fouquieria	164	0.81	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	1.0
Carlowrightia	7	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adolphia	178	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cordylanthus	728	0.72	0.0	0.0	0.0	0.33	0.0	0.53	0.94	0.0	1.0	0.5	0.0	0.0	0.0	0.59	0.48	0.0	0.77	1.0	0.9	1.0	0.0	0.5	0.48	0.0	0.73	0.68	0.2	0.08	0.25	0.9	0.5	0.0	0.0	1.0	0.25	0.0	0.91	0.95	0.0	1.0	1.0	0.0	0.5	0.05	0.0	1.0	0.5	0.0	0.43	0.0	1.0	0.0	0.0	0.67	0.0	1.0	0.4	0.0	0.8	0.0	0.0	0.0	0.0
Stutzia	171	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.62	0.42	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.67	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blechnum	162	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.23	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Swallenia	78	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Juglans	1224	0.89	0.63	0.0	1.0	0.96	0.0	1.0	0.86	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.96	0.0	0.33	0.75	0.8	0.0	0.0	0.0	0.57	1.0	1.0	0.97	0.83	1.0	0.0	0.98	1.0	0.0	0.97	0.93	0.0	1.0	0.61	0.8	0.93	0.6	0.0	0.43	0.0	0.0	0.5	0.86	0.6	0.25	1.0	0.8	1.0	0.0	0.5	0.5	0.71	1.0	0.67	0.0	0.15
Pinguicula	37	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ceratophyllum	341	0.51	1.0	0.0	0.0	0.67	0.0	1.0	0.33	0.0	1.0	0.0	0.0	0.5	0.5	0.25	0.6	0.0	0.75	0.44	0.2	0.0	0.33	0.0	0.0	0.75	0.5	0.33	0.5	1.0	0.0	0.5	0.0	0.5	0.0	0.86	1.0	0.0	0.58	0.68	0.4	0.4	0.61	0.45	0.67	0.38	0.0	0.38	0.2	0.0	0.33	1.0	0.35	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cephalanthera	197	0.48	0.0	0.0	0.0	0.85	1.0	1.0	0.0	0.3	0.43	1.0	1.0	0.29	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.4	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.8	0.46	0.0	0.0	0.0	0.0	0.33	0.57	0.0	0.5	0.5	0.0	0.0	1.0	0.0	0.0
Lycium	2277	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.97	0.92	0.99	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.95	0.0	0.0	0.98	0.88	0.0	0.0	0.65	0.0	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.96	0.0	0.0	0.0	0.25
Calycoseris	821	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.45	0.76	0.0	0.0	0.0	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.91	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0
Sedum	1634	0.51	0.0	0.32	0.0	0.67	0.67	0.0	1.0	0.43	0.69	0.57	0.89	0.28	0.0	0.61	0.67	0.0	0.67	0.33	0.47	0.67	0.51	0.48	0.34	0.0	0.57	0.64	0.33	0.59	0.57	0.0	0.65	0.51	0.0	0.84	0.0	0.33	0.89	0.71	0.3	0.0	0.25	0.17	1.0	0.48	0.0	0.94	0.33	0.56	0.42	0.67	0.5	0.0	0.0	0.67	0.36	0.4	0.52	0.15	0.0	0.75	0.0	0.0	0.17
Hesperoyucca	882	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	1.0	0.0	0.0	0.0	0.97	0.0	0.89	0.99	0.94	0.0	0.0	0.65	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.47	0.0	0.0	0.0	0.0
Chamerion	582	0.74	1.0	0.86	1.0	1.0	0.6	0.0	0.0	0.75	0.81	0.71	0.0	0.48	0.0	0.78	0.0	0.0	0.0	0.67	0.85	0.7	0.0	0.71	0.85	0.0	0.63	0.77	0.0	0.0	1.0	0.0	0.85	0.62	0.0	1.0	1.0	0.0	0.9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.61	0.0	0.0	0.0	0.0	1.0	0.89	0.6	0.75	0.29	0.0	0.0	0.0	0.0	0.0
Dudleya	3423	0.67	0.33	1.0	0.63	0.95	0.6	0.8	0.83	0.36	0.62	0.5	0.0	0.4	0.78	0.61	0.69	0.0	0.74	0.0	0.63	0.0	0.36	0.46	0.37	0.0	0.0	0.0	0.35	0.52	0.0	0.84	0.5	0.0	0.0	0.96	0.5	0.21	0.76	0.79	0.51	1.0	0.48	0.31	0.75	0.57	0.0	0.58	0.0	0.75	0.0	0.67	0.45	0.75	0.0	0.0	0.0	0.66	0.67	0.0	0.48	0.5	0.0	0.0	0.07
Isocoma	504	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.84	0.0	0.0	0.97	0.75	0.5	0.0	0.67	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0
Bloomeria	506	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.8	1.0	0.0	0.0	0.65	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.46	0.0	0.0	0.62	0.0	0.0	0.0	0.96	0.0	0.56	0.85	0.8	0.0	0.0	0.74	0.0	0.53	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0	0.0	1.0
Oxytheca	381	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.3	0.0	0.0	0.2	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.71	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Nemacaulis	28	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geranium	1052	0.72	0.83	0.86	1.0	0.84	1.0	1.0	0.6	0.0	0.74	0.51	0.0	0.3	0.0	0.33	0.43	0.0	1.0	0.88	0.66	0.5	0.5	0.67	0.5	0.0	0.56	0.56	0.33	0.0	0.67	0.93	1.0	0.0	0.0	0.98	0.67	0.0	0.85	0.98	0.0	1.0	0.6	0.5	0.67	0.33	0.0	0.64	1.0	0.0	0.77	0.0	0.6	0.5	0.8	0.4	0.33	0.6	0.76	0.0	0.85	1.0	0.0	0.0	0.0
Dichondra	211	0.86	0.0	0.0	0.0	0.8	1.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.93	0.6	0.0	0.71	1.0	0.84	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	0.0	0.0	0.0
Oxalis	1001	0.63	0.41	0.0	0.0	0.5	0.0	0.0	0.0	0.6	1.0	0.0	0.0	0.38	0.0	0.0	1.0	0.0	0.0	0.0	0.59	0.0	0.74	1.0	0.53	0.0	0.0	0.0	0.25	0.0	0.0	0.74	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.88	0.44	0.0	0.68	0.42	0.62	0.57	0.0	0.74	0.0	0.0	0.75	0.0	0.57	1.0	0.0	0.0	0.6	0.0	1.0	0.0	0.8	0.0	0.0	0.0	0.0
Chaetadelpha	79	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Calandrinia	1834	0.68	0.48	0.0	0.62	0.67	0.4	0.5	0.58	0.25	0.76	0.42	0.0	0.15	0.0	0.0	0.74	1.0	0.6	0.6	0.6	0.14	0.58	0.75	0.35	0.67	1.0	1.0	0.43	0.62	0.42	0.88	0.5	0.38	0.0	0.96	0.71	0.33	0.93	0.92	0.08	0.38	0.65	0.56	0.57	0.57	0.0	0.57	0.83	0.0	0.0	0.46	0.24	0.86	0.64	0.88	0.33	0.57	0.67	0.13	0.65	0.54	1.0	0.0	0.0
Eatonella	23	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
